Date,Day,Age,BMI,Sex,Ticket Size,Slab,Window,Discount,Revenue,Arrival Latitude,Arrival Longitude,Departure Latitude,Departure Longitude,State Cuisine,Order Status,ETA,Curry,Spice,Cancel,CustomerID
6/21/2011,Tue,29,21.380886541657034,F,140,M,43,2,137.2,27.4775149224746,75.85810455605875,27.7408968569912,77.04627348003051,Maharashtra,is in the kitchen,29,11,15,The order has been cancelled.,57
6/21/2011,Tue,23,17.209378355840528,M,140,L,39,38,86.8,29.81226111696627,77.06426851127692,30.394229201447665,79.016177766154,Haryana,is in the kitchen,8,14,17,"Sorry, the order can not be cancelled.",18
6/21/2011,Tue,27,16.834658128487707,M,180,L,25,95,9.000000000000007,29.83467992318065,77.01179940799857,29.94137605860457,76.25129176886148,Maharashtra,is in the kitchen,26,7,19,"Sorry, the order can not be cancelled.",22
6/21/2011,Tue,22,23.954773814956877,F,120,L,26,33,80.39999999999999,29.682348655601803,76.49676218364837,29.148665159643663,75.75791331387524,Maharashtra,has been cancelled,11,14,16,The order has been cancelled.,5
6/21/2011,Tue,32,19.43096839902957,M,140,M,13,59,57.400000000000006,27.806813464930226,76.89968300308155,26.18979595575154,78.3178923689472,J&K,has been delivered,13,20,10,"Sorry, the order can not be cancelled.",99
6/21/2011,Tue,35,21.59362909345156,M,160,S,21,79,33.599999999999994,28.30364809775816,76.46290823227774,28.035102352541205,76.63587882239695,South India,is in the kitchen,5,8,8,The order has been cancelled.,71
6/21/2011,Tue,34,22.803265294619298,M,160,S,31,72,44.800000000000004,28.65716316989177,78.28179729227985,29.543694100240913,76.88565510471672,J&K,has been cancelled,18,9,2,"Sorry, the order can not be cancelled.",72
6/21/2011,Tue,44,23.68914392134913,F,140,L,48,31,96.6,28.398452607536566,77.39578576190131,29.296989714700317,78.91003263070856,Punjab,in en route to delivery,25,16,20,The order has been cancelled.,76
6/21/2011,Tue,27,20.041292141814154,F,140,S,27,31,96.6,29.36422855502369,77.81970578496137,28.954950607070234,77.66445679303655,U.P.,in en route to delivery,1,11,9,The order has been cancelled.,36
6/21/2011,Tue,30,21.5266683785523,F,120,L,23,38,74.4,29.515718629496398,77.68691604660334,28.05073648345184,78.13764519787007,Haryana,has been cancelled,19,13,19,The order has been cancelled.,14
6/21/2011,Tue,34,22.52593981808368,F,140,S,3,60,56.0,28.77438075843069,75.5171764733671,28.92360632558735,77.82013806294535,Haryana,has been cancelled,29,11,15,"Sorry, the order can not be cancelled.",92
6/21/2011,Tue,24,23.00564363617649,M,160,M,32,25,120.0,28.863154165902444,75.62691670335155,28.523663498944693,78.00045898370955,Punjab,in en route to delivery,11,4,2,"Sorry, the order can not be cancelled.",3
6/21/2011,Tue,33,20.071997927397724,M,160,M,20,24,121.6,31.43042622322377,77.04890876334129,27.425254905355292,75.72484395424259,South India,is in the kitchen,7,4,18,"Sorry, the order can not be cancelled.",54
6/21/2011,Tue,23,16.919875831553966,F,180,M,37,90,17.999999999999996,27.91276989041108,77.44858970331899,28.389701312411503,77.9252559204834,South India,is in the kitchen,7,10,7,"Sorry, the order can not be cancelled.",13
6/21/2011,Tue,31,21.47376252915271,M,120,S,20,76,28.799999999999997,30.241101656036896,77.52561501090827,27.643583022337637,76.64419054546256,Punjab,is in the kitchen,29,14,12,"Sorry, the order can not be cancelled.",25
6/21/2011,Tue,30,16.950879101112953,F,140,S,37,68,44.79999999999999,28.255975875664358,77.93914186575459,27.18135828825653,76.02942847313285,Punjab,in en route to delivery,27,14,12,"Sorry, the order can not be cancelled.",84
6/21/2011,Tue,30,21.933331828217092,F,160,M,22,82,28.800000000000008,27.514090521362405,78.35782552667975,26.68433308483817,77.75460763117344,South India,has been delivered,7,24,4,"Sorry, the order can not be cancelled.",96
6/21/2011,Tue,34,22.47221195531362,M,140,S,43,0,140.0,30.61582117233514,77.28931365496402,26.67473128038091,75.18792191786405,Maharashtra,is in the kitchen,12,2,5,The order has been cancelled.,11
6/21/2011,Tue,24,18.653687507222195,M,120,L,25,39,73.2,28.263525534473228,75.69069120753193,28.654636859530218,77.6913858613997,Punjab,in en route to delivery,7,22,7,The order has been cancelled.,80
6/21/2011,Tue,21,21.54291586803891,M,140,S,36,16,117.6,29.36827532129427,77.98181938897403,28.042989342186125,76.82676542137283,South India,has been cancelled,3,13,11,The order has been cancelled.,30
6/21/2011,Tue,34,17.015490353719933,M,140,M,42,59,57.400000000000006,27.280730480062672,77.49554613059273,29.1504388690008,77.6733796010832,Maharashtra,is in the kitchen,18,20,13,"Sorry, the order can not be cancelled.",99
6/21/2011,Tue,32,20.923646644960524,F,140,L,14,34,92.39999999999999,28.768018204520768,76.95976301778715,28.992481449568835,75.6564234233699,U.P.,has been delivered,25,4,17,The order has been cancelled.,23
6/21/2011,Tue,39,23.03280530458556,F,140,S,47,81,26.599999999999994,28.965091036530964,76.68348423612349,29.03439670873196,77.0229769602377,J&K,in en route to delivery,29,16,18,"Sorry, the order can not be cancelled.",43
6/21/2011,Tue,38,20.24849811757982,F,180,L,18,35,117.0,27.960287431246254,77.15998478501926,26.835843782076925,77.58941517688561,South India,in en route to delivery,21,5,23,"Sorry, the order can not be cancelled.",14
6/21/2011,Tue,38,20.67837528306451,M,120,S,22,56,52.8,28.20399418751738,75.43206211953492,27.152627650400674,77.965148672412,South India,is in the kitchen,7,11,2,"Sorry, the order can not be cancelled.",63
6/21/2011,Tue,35,23.40178425914712,M,140,M,39,76,33.6,29.938081866524566,78.35747974813918,28.083725164943072,78.5840526752584,Maharashtra,is in the kitchen,23,4,13,"Sorry, the order can not be cancelled.",97
6/21/2011,Tue,29,22.840048548853673,F,140,M,7,4,134.4,28.675875741232584,77.98724474223569,28.207413415896045,77.53089861355645,South India,in en route to delivery,15,5,10,The order has been cancelled.,19
6/21/2011,Tue,25,18.775216840838464,M,140,M,39,68,44.79999999999999,28.571272128471406,76.58761472062568,27.42628732085467,77.54090020904313,Maharashtra,has been cancelled,20,2,15,The order has been cancelled.,39
6/21/2011,Tue,25,16.465496325160288,M,120,M,5,99,1.200000000000001,27.536338418719385,75.44614779795127,27.09644828715742,78.06656757052413,Punjab,is in the kitchen,20,17,23,The order has been cancelled.,13
6/21/2011,Tue,28,16.949068356130333,M,180,L,42,50,90.0,30.65542884904428,78.97723804857671,28.54176899746481,77.35532468493759,Punjab,in en route to delivery,17,19,3,"Sorry, the order can not be cancelled.",39
6/21/2011,Tue,44,19.76755080217952,F,140,L,30,72,39.2,28.61515386315345,76.13669009891635,27.156447793613566,76.55492204410731,Maharashtra,has been delivered,17,11,1,"Sorry, the order can not be cancelled.",67
6/21/2011,Tue,20,24.54348017363842,M,120,M,11,56,52.8,28.209105248471168,79.06560473918472,29.700300549609988,75.97700192768578,Maharashtra,has been cancelled,20,4,16,"Sorry, the order can not be cancelled.",93
6/22/2011,Wed,22,24.907982952801294,M,140,M,1,14,120.39999999999999,28.445746564158014,77.83618856992294,29.1685953466256,75.18607046968836,J&K,has been delivered,8,20,5,"Sorry, the order can not be cancelled.",54
6/22/2011,Wed,37,24.15207657899233,M,160,M,4,80,31.999999999999993,28.03269522316136,77.41008040482988,26.47077277598341,78.15977806425371,J&K,in en route to delivery,7,12,16,The order has been cancelled.,39
6/22/2011,Wed,40,17.235789576731243,F,180,M,40,35,117.0,27.28457174257123,77.81097177481513,27.548708506544546,76.39352480744371,South India,is in the kitchen,25,18,24,The order has been cancelled.,90
6/22/2011,Wed,23,20.9243178150051,F,160,L,46,88,19.2,27.047098408695067,76.66188897400515,28.315308433480048,79.87342230857976,Maharashtra,is in the kitchen,27,7,6,The order has been cancelled.,51
6/22/2011,Wed,32,24.599256105281015,F,160,M,16,97,4.800000000000004,29.910936532891817,74.60163224832837,29.08287603677507,76.52649542756846,Maharashtra,in en route to delivery,8,9,6,The order has been cancelled.,21
6/22/2011,Wed,30,25.69870605897098,M,160,M,34,74,41.6,27.47171927956668,78.47259211177088,28.53185996281943,75.98170852674947,South India,has been delivered,11,14,21,The order has been cancelled.,30
6/22/2011,Wed,35,20.997106638884397,M,120,M,22,2,117.6,30.726900386013615,78.72562093644352,29.51847008248153,77.0667318602388,Maharashtra,has been cancelled,11,18,20,"Sorry, the order can not be cancelled.",29
6/22/2011,Wed,35,19.792608180617492,F,120,S,13,32,81.6,30.260652037863363,78.39106286577818,27.554595753033897,77.4092924725312,Maharashtra,has been cancelled,7,1,20,The order has been cancelled.,24
6/22/2011,Wed,24,25.45735017376545,M,140,L,39,48,72.8,27.100278828077666,76.62182102639343,28.229429786142106,76.30560202507758,Maharashtra,has been delivered,17,18,3,The order has been cancelled.,35
6/22/2011,Wed,38,21.265188734572515,M,160,M,17,80,31.999999999999993,29.7299465420085,80.6634195443253,28.981258290093606,74.91174982768993,U.P.,has been cancelled,17,13,22,The order has been cancelled.,5
6/22/2011,Wed,22,20.017227908766227,F,180,S,25,60,72.0,28.396970244035064,77.9973349433406,28.80958789806395,76.49822321156002,South India,is in the kitchen,18,17,14,"Sorry, the order can not be cancelled.",38
6/22/2011,Wed,43,20.307170023787922,F,140,M,9,33,93.79999999999998,26.61853757483092,77.73200213103186,29.316277038978498,78.09350270586678,Maharashtra,in en route to delivery,18,7,3,The order has been cancelled.,83
6/22/2011,Wed,32,16.247063670178143,M,120,M,8,51,58.8,29.01932698354005,76.03890338872708,29.650564633151394,78.56773691533817,J&K,is in the kitchen,26,5,2,"Sorry, the order can not be cancelled.",52
6/22/2011,Wed,42,21.317440926969898,F,180,S,22,2,176.4,29.546234999325765,77.09911150456229,27.44485348027444,77.01161833070752,Haryana,is in the kitchen,1,14,22,The order has been cancelled.,48
6/22/2011,Wed,36,25.580159973251366,M,160,M,43,20,128.0,27.340795090868664,76.01522962568558,29.219132342456593,75.19515274347857,Maharashtra,is in the kitchen,10,17,17,"Sorry, the order can not be cancelled.",72
6/22/2011,Wed,22,22.217172031710838,F,120,S,39,17,99.6,28.246724278044045,79.2569908215104,28.844097951797213,75.91159164087442,South India,in en route to delivery,2,11,22,The order has been cancelled.,33
6/22/2011,Wed,40,21.702835614307826,F,180,M,40,4,172.79999999999998,29.505919872107423,76.4315581955435,27.16796491678989,76.45654022125062,Haryana,has been cancelled,25,24,20,"Sorry, the order can not be cancelled.",93
6/22/2011,Wed,39,21.723594007579507,F,160,M,18,65,56.0,29.13618679656118,76.05859043904424,28.144169364654992,75.46637943680904,South India,has been delivered,18,1,9,"Sorry, the order can not be cancelled.",52
6/22/2011,Wed,38,19.7141280205008,M,180,M,11,68,57.599999999999994,30.053780683300587,77.41250835363874,27.79435158583062,79.43823151214274,U.P.,has been delivered,12,19,23,The order has been cancelled.,10
6/22/2011,Wed,44,21.80447889448365,F,180,M,5,45,99.00000000000001,27.96718546158135,76.96747955136375,29.148044740406366,77.76839330016467,Maharashtra,in en route to delivery,15,5,3,"Sorry, the order can not be cancelled.",86
6/22/2011,Wed,44,22.198156909027993,F,160,M,17,82,28.800000000000008,26.257395451043234,77.53925594096525,29.594046177588467,76.99138577388274,Haryana,is in the kitchen,23,14,14,The order has been cancelled.,58
6/22/2011,Wed,29,18.20423691748223,F,180,L,48,51,88.2,28.07067446221256,78.15109967631558,27.497940299618694,77.65106475964528,South India,has been delivered,28,4,12,"Sorry, the order can not be cancelled.",83
6/22/2011,Wed,35,22.95507365299588,F,120,M,28,94,7.200000000000006,27.325226967071345,78.38491184538758,27.61431821241909,76.55542978037185,U.P.,is in the kitchen,18,19,7,The order has been cancelled.,77
6/22/2011,Wed,37,20.450463307037523,F,180,M,39,44,100.80000000000001,27.8115703858848,78.35765457703992,26.46548802683451,78.96362926339447,South India,in en route to delivery,14,14,9,The order has been cancelled.,57
6/22/2011,Wed,29,20.66045560118423,M,140,S,6,45,77.0,27.259744758184716,76.26305983824419,30.002014781691795,79.18965652576435,Punjab,has been cancelled,20,11,13,The order has been cancelled.,64
6/22/2011,Wed,26,16.83112390967444,F,180,L,18,15,153.0,27.90502734394809,75.80038525810751,29.28098989233331,78.11915601717732,South India,in en route to delivery,5,17,18,The order has been cancelled.,38
6/22/2011,Wed,27,18.32877561480494,F,120,L,17,60,48.0,28.567206559297695,75.29412949222909,28.356100520248827,76.17177153289036,U.P.,has been cancelled,24,1,1,The order has been cancelled.,9
6/22/2011,Wed,43,23.64063156154744,M,180,L,20,10,162.0,29.498563578145752,76.23174659860126,26.75120254219597,77.62472458283482,J&K,has been delivered,17,6,19,The order has been cancelled.,26
6/22/2011,Wed,22,18.79575321326992,F,140,L,25,15,119.0,27.763917897951902,75.45736767521282,29.579040706644324,76.12736522131326,Maharashtra,in en route to delivery,11,9,21,The order has been cancelled.,55
6/22/2011,Wed,34,20.81872767794576,F,140,M,2,5,133.0,29.29013425002174,78.37178009806303,28.1141896819308,77.02127375455791,Punjab,has been delivered,8,10,8,The order has been cancelled.,44
6/22/2011,Wed,39,22.60810748246508,M,120,L,36,25,90.0,27.73949268526673,77.46252357205597,30.484015951923983,79.8960963470639,Punjab,is in the kitchen,23,13,11,"Sorry, the order can not be cancelled.",4
6/22/2011,Wed,37,20.132797943110422,M,120,M,22,33,80.39999999999999,27.78485875153349,78.88693215600084,26.659078245933866,77.07863724296504,Punjab,has been delivered,19,9,5,"Sorry, the order can not be cancelled.",92
6/22/2011,Wed,20,17.806912398709112,M,120,M,5,92,9.599999999999994,29.49598684041007,77.61648940209821,26.8933574224965,77.89744056230967,Haryana,is in the kitchen,10,18,4,"Sorry, the order can not be cancelled.",86
6/22/2011,Wed,20,20.102132752796482,F,120,L,39,91,10.799999999999997,28.553083402741148,77.62787502806322,27.492139005425972,78.24094512511805,J&K,has been cancelled,4,21,22,The order has been cancelled.,19
6/22/2011,Wed,23,27.108783002512904,M,120,L,2,98,2.400000000000002,28.215261221200777,75.75101081540569,29.45206803827162,77.31001615628107,Haryana,is in the kitchen,28,18,23,"Sorry, the order can not be cancelled.",68
6/22/2011,Wed,26,20.579080940859335,M,160,L,19,89,17.599999999999998,29.156755137420923,77.73366358964985,28.7289183596189,76.8092644562213,Punjab,in en route to delivery,18,14,23,The order has been cancelled.,89
6/22/2011,Wed,24,22.296700070693866,M,160,L,15,90,15.999999999999996,26.17549952509167,75.07156917537154,27.879784871938234,76.27257366356977,Punjab,has been cancelled,4,9,10,The order has been cancelled.,64
6/22/2011,Wed,41,21.20429640308722,F,180,M,38,66,61.199999999999996,27.019578069114054,79.94489995616358,29.228196884658544,75.14641797195348,Haryana,has been delivered,12,18,19,The order has been cancelled.,34
6/22/2011,Wed,22,19.930853648743685,F,160,M,25,91,14.399999999999995,29.465023972881465,79.66590067821613,28.032410748806274,77.31416224887404,U.P.,has been delivered,19,8,4,"Sorry, the order can not be cancelled.",5
6/22/2011,Wed,24,24.423496809838547,M,120,S,7,84,19.200000000000003,27.969817881034867,77.71699222634237,26.113451178002773,73.42465718160128,Maharashtra,is in the kitchen,26,3,23,"Sorry, the order can not be cancelled.",27
6/22/2011,Wed,31,22.176654318291064,F,180,S,18,23,138.6,29.203939607187365,76.68075379350829,28.061945418380017,77.59508600996958,Haryana,has been cancelled,16,20,18,The order has been cancelled.,24
6/22/2011,Wed,37,24.482240225831344,F,140,M,33,28,100.8,26.543908542361883,77.42060526897961,29.87854272584169,76.60513113294594,J&K,has been delivered,16,20,8,"Sorry, the order can not be cancelled.",57
6/22/2011,Wed,39,21.335926196587444,M,160,L,30,81,30.39999999999999,28.113794980343087,76.65117436200924,28.170269409474205,76.64383834616747,Maharashtra,has been delivered,22,4,15,The order has been cancelled.,6
6/22/2011,Wed,29,22.534562758993463,F,180,S,19,48,93.60000000000001,29.622402913527367,77.78476651116995,27.10386123737574,76.4912531455726,Punjab,has been delivered,1,24,10,"Sorry, the order can not be cancelled.",24
6/23/2011,Thu,35,19.37536547384682,M,140,S,26,57,60.20000000000001,27.157525428400586,79.02591889790196,27.352729327848373,77.78079540676679,U.P.,in en route to delivery,16,2,7,"Sorry, the order can not be cancelled.",86
6/23/2011,Thu,41,22.925727259560144,M,140,S,17,69,43.400000000000006,28.419130539450016,77.40799562042133,29.822894377398995,76.79387814205127,J&K,has been cancelled,19,2,2,"Sorry, the order can not be cancelled.",69
6/23/2011,Thu,38,20.087529021616014,M,180,M,8,95,9.000000000000007,30.20266758783406,77.74334621414741,29.360950824752546,75.80815394655612,Punjab,has been delivered,15,6,19,"Sorry, the order can not be cancelled.",78
6/23/2011,Thu,23,19.12790504280993,M,120,M,23,77,27.599999999999998,27.560305202449154,76.99347812034901,28.96956936338187,77.53907944779152,Maharashtra,has been cancelled,23,10,14,"Sorry, the order can not be cancelled.",89
6/23/2011,Thu,30,22.64259844339369,M,160,L,24,54,73.6,27.540690755063714,74.39474983141228,26.75100181435935,74.18180298879703,South India,has been delivered,10,5,1,The order has been cancelled.,2
6/23/2011,Thu,39,20.274184198756647,F,180,L,12,85,27.000000000000004,27.269195846256842,74.67897713885546,26.67212287089956,76.37278457500338,Maharashtra,in en route to delivery,22,22,12,"Sorry, the order can not be cancelled.",19
6/23/2011,Thu,31,22.050263696639462,F,120,M,12,9,109.2,28.50461177729418,76.26205955274497,28.1890250150297,76.9424283054327,U.P.,has been cancelled,20,22,20,The order has been cancelled.,97
6/23/2011,Thu,34,20.6715249096406,M,120,L,3,72,33.6,27.615307380261996,78.79848587778919,28.677829473230876,79.14147224985749,Punjab,is in the kitchen,22,7,19,"Sorry, the order can not be cancelled.",57
6/23/2011,Thu,27,24.40760536786833,F,160,L,23,4,153.6,28.849048460988506,77.16578068358172,28.555547017327743,77.88570442923745,Maharashtra,in en route to delivery,18,15,14,"Sorry, the order can not be cancelled.",4
6/23/2011,Thu,33,21.02057688140836,M,180,M,39,8,165.6,27.546448883144283,76.57638580988507,26.589133638000575,77.49874078697046,U.P.,has been delivered,7,3,7,"Sorry, the order can not be cancelled.",90
6/23/2011,Thu,21,19.43854684255835,M,160,L,29,96,6.400000000000006,25.959319558339516,75.79254185912569,26.51750866323309,76.2440240347495,J&K,has been delivered,25,5,16,"Sorry, the order can not be cancelled.",76
6/23/2011,Thu,26,20.37345819386064,F,140,M,20,31,96.6,29.025979474977333,77.47670525137576,28.388120220613402,78.32950170178582,U.P.,in en route to delivery,25,9,11,"Sorry, the order can not be cancelled.",40
6/23/2011,Thu,20,21.12825893694021,F,180,L,26,59,73.80000000000001,29.036284617345636,77.2804448074425,29.001852556261138,76.15849067673919,Punjab,has been delivered,1,10,21,"Sorry, the order can not be cancelled.",36
6/23/2011,Thu,30,18.713488559148026,M,160,L,44,4,153.6,27.95283738558889,75.31572731995598,27.385487592734766,76.18787960645571,South India,is in the kitchen,24,11,12,"Sorry, the order can not be cancelled.",38
6/23/2011,Thu,27,21.663109180879516,F,120,L,41,0,120.0,29.722683448876353,77.76876747747195,26.72049989342148,75.70495245337847,Haryana,has been cancelled,7,7,4,The order has been cancelled.,18
6/23/2011,Thu,39,24.078734291250623,M,180,S,19,28,129.6,27.724996349082698,76.23691473819133,29.394694007027162,76.95476647760371,J&K,has been cancelled,4,5,7,"Sorry, the order can not be cancelled.",5
6/23/2011,Thu,33,20.531225889578344,M,180,L,48,79,37.8,27.282295967764313,76.49766669776132,27.044637424552636,77.08578076288143,U.P.,has been cancelled,10,14,16,"Sorry, the order can not be cancelled.",53
6/23/2011,Thu,31,21.36211229662618,M,160,S,28,33,107.19999999999999,28.07831973672102,76.73831882313037,28.742349895771753,78.0687964153021,Maharashtra,has been delivered,25,21,5,The order has been cancelled.,75
6/23/2011,Thu,24,23.205481722694866,F,140,S,32,83,23.800000000000004,28.54927083377859,76.32454733961345,27.87786236390025,77.5973888517874,Haryana,has been delivered,3,19,9,The order has been cancelled.,23
6/23/2011,Thu,37,19.431250985712012,M,180,M,13,52,86.39999999999999,28.45805378138034,77.393089392545,29.714452272358095,75.85978711565245,Punjab,has been delivered,9,7,18,"Sorry, the order can not be cancelled.",58
6/23/2011,Thu,30,24.024831061510206,M,180,M,11,13,156.6,27.121661815226616,76.28208893130052,28.739119230330648,77.4266536348499,Punjab,is in the kitchen,19,2,1,"Sorry, the order can not be cancelled.",100
6/23/2011,Thu,23,23.484003478136536,M,160,L,20,75,40.0,28.403835764105498,76.5699987999675,28.939980547517212,77.62712688121681,Maharashtra,in en route to delivery,4,18,15,The order has been cancelled.,69
6/23/2011,Thu,39,19.396548645766664,F,120,M,10,46,64.80000000000001,29.873027596062606,77.58354240548783,26.358137045823412,77.83364674126442,Punjab,has been cancelled,6,9,4,"Sorry, the order can not be cancelled.",34
6/23/2011,Thu,33,17.94887363651501,F,160,L,32,81,30.39999999999999,27.161116150357017,78.03013533566708,27.171335728877306,76.25988285548723,U.P.,has been delivered,26,22,17,The order has been cancelled.,59
6/23/2011,Thu,36,19.83485149762746,M,140,M,34,68,44.79999999999999,28.343711998828212,77.0209995882873,28.076820095282464,80.31521913178932,Punjab,in en route to delivery,23,15,11,The order has been cancelled.,3
6/23/2011,Thu,38,26.807628859566588,F,160,M,14,47,84.80000000000001,27.843924627094434,77.6623085400383,27.535151122568536,75.68754961930036,Punjab,has been cancelled,13,10,12,"Sorry, the order can not be cancelled.",98
6/23/2011,Thu,28,20.616315379892363,M,140,S,45,14,120.39999999999999,29.015678342374457,77.66048157645808,26.131457918719292,75.73748853986832,South India,in en route to delivery,27,20,2,"Sorry, the order can not be cancelled.",91
6/23/2011,Thu,29,19.993346620998587,M,140,S,29,62,53.2,29.21046697371172,78.47040887947622,28.613447706506175,77.92188545872706,U.P.,has been cancelled,6,19,19,"Sorry, the order can not be cancelled.",32
6/23/2011,Thu,33,19.139949896194583,M,140,S,5,57,60.20000000000001,29.051426258738523,77.2124653563719,29.294934362508055,74.91525639614956,J&K,has been delivered,16,3,11,The order has been cancelled.,84
6/23/2011,Thu,36,20.990735114973027,F,120,L,28,46,64.80000000000001,29.3662847626327,76.70335354691305,26.944451253862056,78.16017641065922,J&K,has been delivered,1,14,20,The order has been cancelled.,37
6/23/2011,Thu,37,20.713463540351103,F,120,S,13,99,1.200000000000001,28.03848427560754,77.09769859225993,28.469032918237442,77.75126069651982,Punjab,has been delivered,26,2,24,The order has been cancelled.,47
6/23/2011,Thu,39,20.678341940252743,M,160,S,9,40,96.0,28.990721151860246,77.33226302606624,27.353029220911544,74.67284522472461,Punjab,is in the kitchen,11,20,1,"Sorry, the order can not be cancelled.",88
6/23/2011,Thu,25,23.901588069353743,F,180,M,13,27,131.4,27.997568527733467,77.18441556190525,28.55436768739609,76.45044795439387,South India,has been cancelled,25,8,16,"Sorry, the order can not be cancelled.",77
6/23/2011,Thu,44,24.804978319466024,F,140,M,7,3,135.79999999999998,28.98701072149649,74.27097808599699,28.13680631450795,76.82013191576038,U.P.,has been cancelled,19,22,14,The order has been cancelled.,62
6/23/2011,Thu,42,22.26548614468597,F,140,S,31,68,44.79999999999999,29.1480366377041,77.69021330160713,28.85482360457749,75.36386808158436,Maharashtra,is in the kitchen,28,9,16,The order has been cancelled.,14
6/23/2011,Thu,21,20.170065071342286,F,140,M,41,29,99.39999999999999,28.712956470104952,79.28265860947353,29.67374091001961,76.23006372056817,South India,has been delivered,9,11,18,The order has been cancelled.,9
6/23/2011,Thu,42,22.091271546850617,F,180,S,38,93,12.59999999999999,27.87560445085408,76.67908835363872,30.58724984055697,79.08291633128465,Punjab,is in the kitchen,26,11,15,"Sorry, the order can not be cancelled.",66
6/23/2011,Thu,35,21.77632836832346,F,160,S,41,99,1.6000000000000014,27.861227492755855,77.62007766020834,30.28819684996388,76.55524951466685,South India,has been delivered,26,14,4,"Sorry, the order can not be cancelled.",61
6/24/2011,Fri,25,17.330401739904413,M,160,S,9,80,31.999999999999993,29.926973028048504,78.61602143051219,29.669876787593697,74.72413852980614,Maharashtra,in en route to delivery,26,9,13,The order has been cancelled.,32
6/24/2011,Fri,42,23.26919102371343,M,120,L,26,89,13.2,27.641392662259495,77.22264176610122,26.933432845116787,77.00508609153049,South India,has been cancelled,5,6,9,The order has been cancelled.,56
6/24/2011,Fri,43,22.814369945421976,F,160,L,19,58,67.2,27.52979932561128,76.49091693349841,27.940922412287634,76.69691042403858,Punjab,has been cancelled,2,11,6,"Sorry, the order can not be cancelled.",2
6/24/2011,Fri,34,23.554793289763023,F,160,S,10,99,1.6000000000000014,26.946207433135154,76.88705737211575,29.01417616090652,75.79601685485022,U.P.,in en route to delivery,17,6,4,The order has been cancelled.,92
6/24/2011,Fri,39,23.691816019178948,F,120,M,17,87,15.600000000000001,28.494346121101138,76.79788717631811,28.944293468258724,76.76871182862348,South India,has been cancelled,20,10,21,The order has been cancelled.,1
6/24/2011,Fri,39,23.01825226599264,M,140,L,8,86,19.6,25.406297711945964,77.48197192964152,30.488482617067017,77.42014736527697,Haryana,is in the kitchen,17,18,13,The order has been cancelled.,57
6/24/2011,Fri,43,21.54862587256173,F,180,M,28,94,10.80000000000001,27.626667892998718,77.88325243681466,28.588188819373286,77.15012755367864,Maharashtra,is in the kitchen,29,13,23,"Sorry, the order can not be cancelled.",83
6/24/2011,Fri,35,27.273207369506267,M,180,M,27,28,129.6,28.84443428704782,75.75206634079584,27.351182006420338,78.53274890985355,Punjab,has been delivered,19,6,21,The order has been cancelled.,86
6/24/2011,Fri,30,19.68410171111878,F,120,L,29,45,66.0,27.642270946010814,76.48937063719335,29.23250985514446,76.792300411347,Haryana,has been cancelled,3,17,10,The order has been cancelled.,8
6/24/2011,Fri,34,17.0971364059479,F,160,S,5,95,8.000000000000007,28.12196888772345,80.425688449125,27.553562343188563,77.56012492519609,South India,has been cancelled,11,17,6,The order has been cancelled.,34
6/24/2011,Fri,44,19.700325968137793,M,160,M,43,20,128.0,28.551358062203654,77.63717815363644,28.277041149564592,76.82058667142309,U.P.,in en route to delivery,15,15,19,The order has been cancelled.,6
6/24/2011,Fri,38,23.515436989649075,M,180,L,4,47,95.4,28.55097464845955,78.77338597530287,28.113713065681274,77.4556427846684,U.P.,has been cancelled,13,22,18,The order has been cancelled.,52
6/24/2011,Fri,27,22.088068088376023,F,180,S,19,68,57.599999999999994,29.980314702156157,78.4925879534376,30.212604574809003,76.58920828853613,South India,has been delivered,1,23,7,"Sorry, the order can not be cancelled.",70
6/24/2011,Fri,34,20.20428525928989,F,120,M,21,47,63.6,29.901716886518447,75.4789482073982,28.909328643208553,74.68227958795005,J&K,in en route to delivery,14,23,1,The order has been cancelled.,77
6/24/2011,Fri,41,26.5593357721353,F,160,L,32,84,25.600000000000005,28.48611696861492,78.6319297067421,28.321639671865466,77.14535816399419,Punjab,in en route to delivery,1,11,1,"Sorry, the order can not be cancelled.",81
6/24/2011,Fri,23,22.723588722841146,F,140,L,30,95,7.000000000000006,26.11217591520695,76.40463321721326,28.90604750753811,74.48371965201329,Haryana,in en route to delivery,14,13,1,The order has been cancelled.,10
6/24/2011,Fri,22,20.979949607592694,M,120,L,3,47,63.6,29.151518961902042,77.3919562913994,27.969803319185925,76.8814466682717,U.P.,has been cancelled,12,21,23,"Sorry, the order can not be cancelled.",29
6/24/2011,Fri,20,21.892433360262405,M,160,M,44,69,49.60000000000001,27.9095453475485,77.14847740936152,28.484835386538162,75.87101240002524,Maharashtra,has been delivered,29,19,5,The order has been cancelled.,100
6/24/2011,Fri,22,17.91809775282543,F,160,M,24,7,148.79999999999998,26.65651866673212,78.31572850913909,29.118987113538267,75.84119216785392,J&K,has been delivered,21,1,14,The order has been cancelled.,5
6/24/2011,Fri,31,21.50030967555932,F,160,S,24,56,70.39999999999999,27.165065316200007,76.6488970930051,27.314061264976253,76.9210373246169,U.P.,has been delivered,20,8,13,The order has been cancelled.,67
6/24/2011,Fri,35,16.006815882921586,M,160,M,36,11,142.4,29.373475133336825,76.00737804419475,27.48465798561281,77.75850822308644,South India,has been delivered,11,10,10,"Sorry, the order can not be cancelled.",83
